,id,date,user,pc,activity
171325,{O5V5-D2KD02SP-0663RFJY},07/16/2010 14:08:28,TNM0961,PC-2030,Connect
171363,{R8B3-F5VG09TG-9885ZJMK},07/16/2010 14:25:19,TNM0961,PC-2030,Disconnect
172252,{T7L1-W3RJ71SX-2951VYBN},07/19/2010 10:10:42,TNM0961,PC-2030,Connect
172263,{I3A4-G9IY65AK-2153FNBZ},07/19/2010 10:15:48,TNM0961,PC-2030,Disconnect
172649,{Z9L3-N3QC97KW-2897FKIZ},07/19/2010 13:22:05,TNM0961,PC-2030,Connect
172735,{X9A1-K8OC93XS-0538XGIJ},07/19/2010 14:06:42,TNM0961,PC-2030,Disconnect
172801,{P0R9-E5FT67SE-8018LQMG},07/19/2010 14:33:44,TNM0961,PC-2030,Connect
172823,{M2C4-I4CB83MA-3319ATYT},07/19/2010 14:40:51,TNM0961,PC-2030,Disconnect
174034,{V1Y4-D4WM43OO-2849QICK},07/20/2010 14:45:38,TNM0961,PC-2030,Connect
174229,{H8C8-T8XS09SZ-9758SRAG},07/20/2010 16:22:44,TNM0961,PC-2030,Disconnect
174808,{Z5S8-U3CE81LH-6884XBHK},07/21/2010 10:49:23,TNM0961,PC-2030,Connect
174815,{U3T1-W6NH37EY-5685ZPXD},07/21/2010 10:56:38,TNM0961,PC-2030,Disconnect
174818,{S6F7-V0UJ69JL-1667VLGV},07/21/2010 10:59:30,TNM0961,PC-2030,Connect
174821,{I5E9-P1KM06NA-0339PMRD},07/21/2010 11:00:28,TNM0961,PC-2030,Disconnect
175280,{C5Z0-R3NX73OQ-7293RTXY},07/21/2010 15:20:32,TNM0961,PC-2030,Connect
175281,{F6V1-P6YH62HW-1020WNKR},07/21/2010 15:21:17,TNM0961,PC-2030,Disconnect
175640,{B0F5-M8LT59NV-5044TCJX},07/22/2010 07:18:04,TNM0961,PC-2030,Connect
175644,{Y8S3-X6MN29PD-0774LOQC},07/22/2010 07:31:13,TNM0961,PC-2030,Disconnect
175847,{Z4F2-B6AI87KS-0463KDQH},07/22/2010 09:46:51,TNM0961,PC-2030,Connect
175856,{Z4Z7-U9JO17JG-2166VFZB},07/22/2010 09:49:21,TNM0961,PC-2030,Disconnect
176199,{W9R1-U4QX76IM-9307GJHJ},07/22/2010 13:08:00,TNM0961,PC-2030,Connect
176221,{H7L4-K7QN61QC-5624RKLV},07/22/2010 13:19:10,TNM0961,PC-2030,Disconnect
177008,{B9K3-H5ZF26YK-2490SUZO},07/23/2010 09:43:54,TNM0961,PC-2030,Connect
177010,{X9V1-Q3VS95DO-0747MRMM},07/23/2010 09:44:50,TNM0961,PC-2030,Disconnect
177625,{E2H0-E5HZ93PM-9989PWDS},07/23/2010 15:03:24,TNM0961,PC-2030,Connect
177738,{E8J0-E0KL30OK-7282RPVJ},07/23/2010 15:50:39,TNM0961,PC-2030,Disconnect
178273,{I2D2-Z9TP04UY-6049DYQT},07/26/2010 07:18:42,TNM0961,PC-2030,Connect
178281,{S4L0-X7PC44IC-8382GPFS},07/26/2010 07:40:29,TNM0961,PC-2030,Disconnect
178830,{I3G7-M2ZE51IB-9389IGYH},07/26/2010 13:02:52,TNM0961,PC-2030,Connect
178852,{Y9V0-E9AV68JF-8470ETGO},07/26/2010 13:15:26,TNM0961,PC-2030,Disconnect
178934,{K2N0-H4NW01OQ-6736WYRB},07/26/2010 13:59:00,TNM0961,PC-2030,Connect
178939,{E7E3-J9IC77OF-6092HZHT},07/26/2010 14:00:48,TNM0961,PC-2030,Disconnect
179010,{Q0M5-D6BP91QK-1271JQYP},07/26/2010 14:28:02,TNM0961,PC-2030,Connect
179078,{I9G9-J9ZE81MR-0938AZYR},07/26/2010 14:52:41,TNM0961,PC-2030,Disconnect
180280,{C9L5-O9RC83GK-9768QWOS},07/27/2010 14:41:56,TNM0961,PC-2030,Connect
180285,{N1P5-N0QL48VD-2378ETEH},07/27/2010 14:42:39,TNM0961,PC-2030,Disconnect
180301,{A5U3-U1XM47TG-0556YGVC},07/27/2010 14:48:00,TNM0961,PC-2030,Connect
180304,{Q3X1-J5WN57OO-2883YZIM},07/27/2010 14:50:55,TNM0961,PC-2030,Disconnect
180750,{W2T6-Y2JI37GF-8553BHPN},07/28/2010 08:16:44,TNM0961,PC-2030,Connect
180823,{I8E9-A2LW18MC-3116ACKU},07/28/2010 08:56:40,TNM0961,PC-2030,Disconnect
180987,{W3N6-R5JL90UB-5598ENIO},07/28/2010 09:59:45,TNM0961,PC-2030,Connect
181050,{F0J9-Y0ML79NW-1200FZCJ},07/28/2010 10:37:48,TNM0961,PC-2030,Disconnect
182535,{O0V9-S5WW50XP-5988DQFL},07/29/2010 13:30:28,TNM0961,PC-2030,Connect
182550,{A8Q0-O0JF76XL-9283JWPG},07/29/2010 13:37:18,TNM0961,PC-2030,Disconnect
182659,{C5D3-M4US96VK-2527RRXG},07/29/2010 14:37:32,TNM0961,PC-2030,Connect
182738,{G3O2-M1VR62QW-3073TCHK},07/29/2010 15:14:36,TNM0961,PC-2030,Disconnect
183090,{I3G5-Q3UA62GU-6681KHCG},07/30/2010 07:55:07,TNM0961,PC-2030,Connect
183199,{Q3K4-D3WI12IU-0386ZHSM},07/30/2010 09:02:06,TNM0961,PC-2030,Disconnect
183376,{C2N4-I1EX27UI-7103XDNE},07/30/2010 10:18:44,TNM0961,PC-2030,Connect
183418,{O3P7-E1RC88LQ-9896XWAJ},07/30/2010 10:38:48,TNM0961,PC-2030,Disconnect
183780,{Q7H7-T8DP64HO-7211SCLD},07/30/2010 13:35:32,TNM0961,PC-2030,Connect
183828,{V0F5-W7KR43SS-4025VRKD},07/30/2010 13:55:52,TNM0961,PC-2030,Disconnect
184544,{V3K9-Z0VD44QZ-3147UHUY},08/02/2010 07:21:22,TNM0961,PC-2030,Connect
184607,{P3G2-E2LJ30NH-2680KUUG},08/02/2010 08:25:03,TNM0961,PC-2030,Disconnect
185087,{F8Y9-D3WI17PJ-9684TAKH},08/02/2010 12:55:37,TNM0961,PC-2030,Connect
185110,{I8C2-U1KO11RH-9054VQYM},08/02/2010 13:07:54,TNM0961,PC-2030,Disconnect
185786,{N6A8-Z8YK20JY-1547FUGA},08/03/2010 08:49:04,TNM0961,PC-2030,Connect
185881,{C2Z9-D9AE78NX-6233IZAY},08/03/2010 09:36:02,TNM0961,PC-2030,Disconnect
186553,{P4F2-Q5RP75GA-9130LQFF},08/03/2010 15:22:49,TNM0961,PC-2030,Connect
186586,{N1K8-K4WS53VJ-0479GRYI},08/03/2010 15:39:35,TNM0961,PC-2030,Disconnect
187332,{L8U5-M8PT57CJ-2639BLSA},08/04/2010 11:12:23,TNM0961,PC-2030,Connect
187393,{Z1G2-Y8VT85TZ-8617NPXZ},08/04/2010 11:41:14,TNM0961,PC-2030,Disconnect
187573,{Q2O3-N9RO06NP-3097OPPP},08/04/2010 13:23:48,TNM0961,PC-2030,Connect
187605,{K3M4-D8JZ82EW-9759FGOO},08/04/2010 13:44:48,TNM0961,PC-2030,Disconnect
188283,{R6F5-X6LL48FI-8816YPAO},08/05/2010 09:46:03,TNM0961,PC-2030,Connect
188367,{K3R7-Q6EK76OS-6171VARN},08/05/2010 10:14:51,TNM0961,PC-2030,Disconnect
188590,{U1S8-S2MR14TC-4670CJJZ},08/05/2010 12:09:06,TNM0961,PC-2030,Connect
188654,{A8Z8-X5FB38BS-7157KCKJ},08/05/2010 12:43:56,TNM0961,PC-2030,Disconnect
189040,{C1O2-T7PM53UR-4898MZOY},08/05/2010 15:45:09,TNM0961,PC-2030,Connect
189068,{I9G6-D0MX24HS-0247SIPD},08/05/2010 15:57:58,TNM0961,PC-2030,Disconnect
189340,{J1W6-I6AF21WF-7836DCUW},08/06/2010 08:04:16,TNM0961,PC-2030,Connect
189484,{Z3F3-A5EW15OQ-1303XRRH},08/06/2010 09:27:02,TNM0961,PC-2030,Disconnect
189774,{R3V9-J2NN53MR-2944GYHN},08/06/2010 12:13:28,TNM0961,PC-2030,Connect
189797,{C8S4-R9YZ31XO-0247FTEL},08/06/2010 12:25:56,TNM0961,PC-2030,Disconnect
189973,{I8M2-R3FJ84KU-5117QFAN},08/06/2010 14:07:23,TNM0961,PC-2030,Connect
190004,{R7L9-V9AA08FV-5498YVBL},08/06/2010 14:24:00,TNM0961,PC-2030,Disconnect
190736,{V2L4-C1RO33GA-6014YJHN},08/09/2010 07:29:13,TNM0961,PC-2030,Connect
190744,{R4T1-K4MK40LC-2202NRUT},08/09/2010 07:40:10,TNM0961,PC-2030,Disconnect
191047,{O4I4-U9TE47VE-9902PQJU},08/09/2010 10:09:03,TNM0961,PC-2030,Connect
191060,{V3H5-M8OY50WE-9267UJKF},08/09/2010 10:15:02,TNM0961,PC-2030,Disconnect
191712,{T7M0-H6QM32LM-5963BSSX},08/09/2010 15:45:00,TNM0961,PC-2030,Connect
191737,{F9C9-P7RU46HP-0853BPGU},08/09/2010 15:53:13,TNM0961,PC-2030,Disconnect
192012,{R6T3-K7SE34NC-1797VAQI},08/10/2010 08:07:36,TNM0961,PC-2030,Connect
192030,{N1S7-B2LA60XE-7243YBWG},08/10/2010 08:20:28,TNM0961,PC-2030,Disconnect
192101,{X3P9-J5EX69ZY-0377ZXTT},08/10/2010 09:12:25,TNM0961,PC-2030,Connect
192158,{V7A5-L5XG71MM-2910OTGI},08/10/2010 09:37:28,TNM0961,PC-2030,Disconnect
192734,{A7L6-W9VA79FN-5131LQZW},08/10/2010 14:32:03,TNM0961,PC-2030,Connect
192743,{G6A0-C5TN89PW-2756KGES},08/10/2010 14:34:41,TNM0961,PC-2030,Disconnect
192826,{S0P9-A8GE83VX-9579LNYG},08/10/2010 15:11:49,TNM0961,PC-2030,Connect
192828,{Y5F1-F3QY99BD-5761STTY},08/10/2010 15:13:24,TNM0961,PC-2030,Disconnect
193358,{A2O5-O5VB95OI-2247IBFM},08/11/2010 09:17:48,TNM0961,PC-2030,Connect
193385,{T5H2-R1XF89AY-8279JRIU},08/11/2010 09:30:44,TNM0961,PC-2030,Disconnect
193931,{Y9I6-W5SQ54XQ-8810URIM},08/11/2010 14:09:55,TNM0961,PC-2030,Connect
193956,{H1B1-Y6NF01JQ-7874HHJP},08/11/2010 14:20:33,TNM0961,PC-2030,Disconnect
194040,{M5K1-J5NW89XP-5706AMDN},08/11/2010 14:57:53,TNM0961,PC-2030,Connect
194114,{C4D4-Z8XN17FE-8289JADP},08/11/2010 15:23:36,TNM0961,PC-2030,Disconnect
195139,{E5V3-S6CS87UM-8329WAWX},08/12/2010 14:07:30,TNM0961,PC-2030,Connect
195211,{B0Q4-F0YL50IY-3930VRUO},08/12/2010 14:34:41,TNM0961,PC-2030,Disconnect
195283,{I9B0-T1JQ93OR-8843RFZI},08/12/2010 15:10:05,TNM0961,PC-2030,Connect
195383,{Z7A8-J8CW94IG-3165HZAC},08/12/2010 15:46:22,TNM0961,PC-2030,Disconnect
197337,{Y1B3-C6CE80OK-0593YRHW},08/16/2010 10:16:51,TNM0961,PC-2030,Connect
197443,{J8U5-W0CO21MA-4994MLQO},08/16/2010 11:11:14,TNM0961,PC-2030,Disconnect
197739,{P0Q4-S4KQ86OR-9044XMKK},08/16/2010 13:58:14,TNM0961,PC-2030,Connect
197746,{D9X0-Q4AU38ZZ-4291RXJC},08/16/2010 14:00:11,TNM0961,PC-2030,Disconnect
198262,{J2B9-B5RH48IK-1850TXVO},08/17/2010 07:27:13,TNM0961,PC-2030,Connect
198295,{Q4A1-J5OI56IO-2110SDVT},08/17/2010 08:06:46,TNM0961,PC-2030,Disconnect
199099,{M7S0-B7SG90LM-6387RVGW},08/17/2010 15:05:35,TNM0961,PC-2030,Connect
199161,{H3K5-H1LU66TF-1563YKWZ},08/17/2010 15:32:53,TNM0961,PC-2030,Disconnect
200052,{T4T4-L1YE64VA-4449LVCF},08/18/2010 13:38:41,TNM0961,PC-2030,Connect
200231,{U8F5-Q2RO94KG-9571QJRE},08/18/2010 14:55:13,TNM0961,PC-2030,Disconnect
201251,{J6J4-B1OA33BU-5184AZZI},08/19/2010 13:15:07,TNM0961,PC-2030,Connect
201283,{Z7E2-V6KZ68UW-7035PTDF},08/19/2010 13:35:40,TNM0961,PC-2030,Disconnect
202290,{Q4Q4-X4EW33LM-9493YMGI},08/20/2010 11:51:01,TNM0961,PC-2030,Connect
202320,{Y0E5-C5BR62WX-3118TNUV},08/20/2010 12:08:42,TNM0961,PC-2030,Disconnect
202414,{T0A7-O6ES99NI-6927SLSX},08/20/2010 13:11:34,TNM0961,PC-2030,Connect
202506,{G7T5-R3FN30KA-8382CXUB},08/20/2010 13:57:08,TNM0961,PC-2030,Disconnect
203267,{H5Z7-B7XW10RJ-6849WRBH},08/23/2010 08:24:27,TNM0961,PC-2030,Connect
203295,{N9G5-O2FY99PT-9599CMUT},08/23/2010 08:44:22,TNM0961,PC-2030,Disconnect
207467,{V3X7-O8YQ90PO-4091SSMI},08/26/2010 14:42:34,TNM0961,PC-2030,Connect
207561,{G7S6-C9VE91JP-7712CMZM},08/26/2010 15:21:57,TNM0961,PC-2030,Disconnect
208337,{N1Z9-T8VR98XM-2880FRUN},08/27/2010 11:57:46,TNM0961,PC-2030,Connect
208564,{E3G7-V4UQ10OU-8722SWIT},08/27/2010 14:17:15,TNM0961,PC-2030,Disconnect
209834,{O4F8-O8BX61AQ-1799PNRJ},08/30/2010 13:11:58,TNM0961,PC-2030,Connect
209877,{K3M8-C0BC54ZR-3974PMKF},08/30/2010 13:29:22,TNM0961,PC-2030,Disconnect
212189,{Z6O9-C7KM97VH-3364PLPX},09/01/2010 13:27:33,TNM0961,PC-2030,Connect
212194,{D8Z2-X9KZ23CL-9907HRIF},09/01/2010 13:28:37,TNM0961,PC-2030,Disconnect
212793,{Y2X6-K3WW86JF-2674LDVA},09/02/2010 07:31:56,TNM0961,PC-2030,Connect
212859,{T5M6-Y3DJ39UX-5514CFAZ},09/02/2010 08:45:00,TNM0961,PC-2030,Disconnect
214518,{X0I1-Y3NP64MU-3381IQDA},09/03/2010 12:54:06,TNM0961,PC-2030,Connect
214529,{H4P7-G6DX02VP-6604IVJW},09/03/2010 13:04:41,TNM0961,PC-2030,Disconnect
214536,{R1R4-F2XU62TF-8785LTIK},09/03/2010 13:09:25,TNM0961,PC-2030,Connect
214770,{Z6N9-V1HM51YY-8752VWLO},09/03/2010 15:19:28,TNM0961,PC-2030,Disconnect
215513,{F3S2-D8KQ34HW-4741LXBA},09/07/2010 08:26:23,TNM0961,PC-2030,Connect
215565,{G2L1-D4DT39XN-3890BWKB},09/07/2010 08:57:08,TNM0961,PC-2030,Disconnect
216708,{R1I5-I6PU65SA-7448YHYP},09/08/2010 09:00:50,TNM0961,PC-2030,Connect
216780,{M5R2-A6OK17MY-9399TKUB},09/08/2010 09:33:07,TNM0961,PC-2030,Disconnect
217461,{O5N8-Y2CR36AA-5066ZLZE},09/08/2010 15:21:03,TNM0961,PC-2030,Connect
217580,{D6R3-U7DJ78NJ-5852JGZG},09/08/2010 16:09:11,TNM0961,PC-2030,Disconnect
217768,{M8N4-K2EM01NL-5330XOKM},09/09/2010 07:25:06,TNM0961,PC-2030,Connect
218013,{G7O7-A2VC86CI-5301LHHO},09/09/2010 09:57:28,TNM0961,PC-2030,Disconnect
218683,{W5L0-A7DS31UR-8530BGVC},09/09/2010 15:38:01,TNM0961,PC-2030,Connect
218732,{J1R0-C7CK91NT-7110YMRY},09/09/2010 16:02:29,TNM0961,PC-2030,Disconnect
219593,{Q9G7-J8OJ82PE-9486ZVHF},09/10/2010 13:38:00,TNM0961,PC-2030,Connect
219619,{I5Y6-L3KJ14MF-9015YRUQ},09/10/2010 13:51:09,TNM0961,PC-2030,Disconnect
220834,{C4L2-M9QD83UU-5783MFRS},09/13/2010 12:24:08,TNM0961,PC-2030,Connect
220836,{O0Q6-V7NC49HN-2911EAMJ},09/13/2010 12:26:34,TNM0961,PC-2030,Disconnect
220881,{D0B0-H8SG96FT-0555ZXDN},09/13/2010 12:53:29,TNM0961,PC-2030,Connect
220942,{B0I2-X1UH29XV-9101NLUT},09/13/2010 13:23:15,TNM0961,PC-2030,Disconnect
220999,{S6S9-T0KI40ZP-8822HYQO},09/13/2010 13:45:03,TNM0961,PC-2030,Connect
221029,{B9A1-Z8YT11BQ-8071MZIP},09/13/2010 14:06:39,TNM0961,PC-2030,Disconnect
221530,{W3Z3-I5IC76DZ-3310FPAI},09/14/2010 07:50:53,TNM0961,PC-2030,Connect
221539,{D5H8-V5PC82AH-4948HODD},09/14/2010 08:01:47,TNM0961,PC-2030,Disconnect
222701,{P7R3-Z1AP72XQ-6797RPAT},09/15/2010 07:59:10,TNM0961,PC-2030,Connect
222780,{M6R8-U7DD45GY-0505TMMK},09/15/2010 09:00:54,TNM0961,PC-2030,Disconnect
222872,{E9Y0-J5BK24YS-6243BIBG},09/15/2010 09:56:33,TNM0961,PC-2030,Connect
222886,{X2S1-Q5HN71MS-1784BEWS},09/15/2010 10:01:00,TNM0961,PC-2030,Disconnect
223332,{R1G7-S9VF93EH-9701OPLZ},09/15/2010 13:45:12,TNM0961,PC-2030,Connect
223432,{X1Z8-D7LK64DV-6698GIEY},09/15/2010 14:34:12,TNM0961,PC-2030,Disconnect
224095,{W2S0-F5XR84BB-4551MLHR},09/16/2010 10:07:28,TNM0961,PC-2030,Connect
224118,{G6H4-I0ZF22GE-9682BTRK},09/16/2010 10:19:09,TNM0961,PC-2030,Disconnect
224377,{P8X0-N6CV30VP-0134HDRS},09/16/2010 13:15:01,TNM0961,PC-2030,Connect
224513,{T8G5-N9HR27PR-5958DDYG},09/16/2010 14:16:43,TNM0961,PC-2030,Disconnect
225163,{T1W4-B1XR48TD-1726WNYJ},09/17/2010 09:26:32,TNM0961,PC-2030,Connect
225224,{H5Z5-K6YN28ZD-0804EEWZ},09/17/2010 09:52:42,TNM0961,PC-2030,Disconnect
225732,{W3F3-V7LX09NH-7932DKGQ},09/17/2010 14:33:37,TNM0961,PC-2030,Connect
225826,{L9T4-R4VS34NU-0147EKZJ},09/17/2010 15:08:35,TNM0961,PC-2030,Disconnect
226556,{Z7A9-O7FE41DF-1421CZAB},09/20/2010 09:22:54,TNM0961,PC-2030,Connect
226598,{B3Y5-C3HG63QQ-4683DTTT},09/20/2010 09:47:01,TNM0961,PC-2030,Disconnect
227704,{W7A2-U7HX92DX-4233LBEU},09/21/2010 09:11:03,TNM0961,PC-2030,Connect
227769,{U6Z0-E5GC05QD-1701UZON},09/21/2010 09:46:54,TNM0961,PC-2030,Disconnect
228342,{G2B0-N3AA41LV-7039YFDG},09/21/2010 14:29:19,TNM0961,PC-2030,Connect
228380,{E6H9-E1CZ74UM-0556AZVZ},09/21/2010 14:42:48,TNM0961,PC-2030,Disconnect
229330,{Y6G0-V5OQ13HN-5259WXEP},09/22/2010 12:55:14,TNM0961,PC-2030,Connect
229401,{L7O1-P8HP96SU-8491TJBY},09/22/2010 13:39:53,TNM0961,PC-2030,Disconnect
229546,{F5M8-E6YR08VR-1225QHHQ},09/22/2010 14:51:07,TNM0961,PC-2030,Connect
229681,{H2S1-B7XS12OI-8500WNNU},09/22/2010 15:48:40,TNM0961,PC-2030,Disconnect
230121,{H6Q2-R4JV08HE-2530WTQQ},09/23/2010 09:34:52,TNM0961,PC-2030,Connect
230145,{N2E7-N7KT56VX-1065YBXH},09/23/2010 09:44:14,TNM0961,PC-2030,Disconnect
230349,{G8Y1-Y5VR90GC-3499NWLB},09/23/2010 11:38:23,TNM0961,PC-2030,Connect
230360,{T9O3-W6VP31VD-2779XDCJ},09/23/2010 11:47:05,TNM0961,PC-2030,Disconnect
230412,{N0E8-V4OF82WM-0772JVZJ},09/23/2010 12:29:56,TNM0961,PC-2030,Connect
230413,{Z6M9-O5ZF19ED-1265OHGX},09/23/2010 12:30:13,TNM0961,PC-2030,Disconnect
230421,{Y9N0-G5LO51BL-5451ULAY},09/23/2010 12:32:48,TNM0961,PC-2030,Connect
230723,{W2Z1-S3KD25XN-3502KRVY},09/23/2010 15:10:33,TNM0961,PC-2030,Disconnect
231121,{K0Y6-I4VL06KK-7635LGZO},09/24/2010 08:26:17,TNM0961,PC-2030,Connect
231123,{O4V1-X0TJ35ZP-0002OPTY},09/24/2010 08:28:17,TNM0961,PC-2030,Disconnect
231263,{A2N3-C6MM74HF-5721MZTR},09/24/2010 09:41:59,TNM0961,PC-2030,Connect
231264,{H8Y9-L6TT87DM-4395TBTM},09/24/2010 09:42:16,TNM0961,PC-2030,Disconnect
231588,{W4V6-X5UB40MP-6193SPQK},09/24/2010 13:04:22,TNM0961,PC-2030,Connect
231592,{Y6C0-S7TW78BX-7346XZOZ},09/24/2010 13:05:39,TNM0961,PC-2030,Disconnect
231954,{B8F3-B4LJ10WZ-9765KQDX},09/24/2010 15:46:06,TNM0961,PC-2030,Connect
231989,{V4Z6-R9XH88XS-1224LEWA},09/24/2010 16:05:01,TNM0961,PC-2030,Disconnect
232428,{F4K0-X6XN73XY-3968EUMI},09/27/2010 08:08:11,TNM0961,PC-2030,Connect
232431,{V5F0-S0YQ64WF-8650RCFR},09/27/2010 08:09:22,TNM0961,PC-2030,Disconnect
233042,{M4E0-G0SB32PG-2672OUPF},09/27/2010 13:12:51,TNM0961,PC-2030,Connect
233079,{N6O9-I8EY90GZ-2002FYAR},09/27/2010 13:31:12,TNM0961,PC-2030,Disconnect
233241,{G3D4-K5OC20SF-1569IQJU},09/27/2010 15:10:23,TNM0961,PC-2030,Connect
233282,{C8C0-G0SU31MJ-2917JDPP},09/27/2010 15:34:15,TNM0961,PC-2030,Disconnect
233543,{R2H5-L1NR37DW-0423YFUH},09/28/2010 07:06:22,TNM0961,PC-2030,Connect
233544,{A2R0-B2YI77ZR-7575MPBO},09/28/2010 07:06:46,TNM0961,PC-2030,Disconnect
234124,{D3E2-F1VF92UK-4413WXKL},09/28/2010 13:08:55,TNM0961,PC-2030,Connect
234126,{O8N0-C6EH76SV-8942MMBY},09/28/2010 13:10:11,TNM0961,PC-2030,Disconnect
234730,{O1L1-F5CT89AS-4554ZSEL},09/29/2010 07:24:17,TNM0961,PC-2030,Connect
234783,{B6T1-P1WU57PT-7655NLMW},09/29/2010 08:22:59,TNM0961,PC-2030,Disconnect
235081,{Z4J4-Q9SX15ZZ-6437BKPF},09/29/2010 10:48:37,TNM0961,PC-2030,Connect
235107,{F1X4-L1OM89GX-5259IWDJ},09/29/2010 11:00:33,TNM0961,PC-2030,Disconnect
235261,{P8K4-J8RZ20AZ-0128LSCA},09/29/2010 12:20:42,TNM0961,PC-2030,Connect
235290,{B2J4-N7DJ99RA-2507YMVF},09/29/2010 12:37:05,TNM0961,PC-2030,Disconnect
235314,{D1P8-V0RA39IP-5912GRPK},09/29/2010 12:55:32,TNM0961,PC-2030,Connect
235348,{U1U7-G5ZS82HO-8367LKPG},09/29/2010 13:16:39,TNM0961,PC-2030,Disconnect
236771,{A9V5-G4LP39HI-5039MYUK},09/30/2010 15:45:07,TNM0961,PC-2030,Connect
236776,{K1R5-Z6FW04IH-3986RADX},09/30/2010 15:47:30,TNM0961,PC-2030,Disconnect
237016,{M7S9-W4ZF45MX-1217NFUI},10/01/2010 07:24:48,TNM0961,PC-2030,Connect
237079,{V4Z7-Q9GB31VU-7968CGSZ},10/01/2010 08:42:29,TNM0961,PC-2030,Disconnect
237613,{O9M0-E8KL77FR-9183POOG},10/01/2010 13:35:57,TNM0961,PC-2030,Connect
237623,{I2A2-P5LH99ZH-1753OZKT},10/01/2010 13:40:37,TNM0961,PC-2030,Disconnect
239011,{S5A1-N2RU21KE-3644KCLY},10/04/2010 12:57:56,TNM0961,PC-2030,Connect
239012,{X2D8-N3OY72RW-3995KTEB},10/04/2010 13:00:26,TNM0961,PC-2030,Disconnect
239275,{O0N9-S4ZW57LC-0446IXSE},10/04/2010 15:11:44,TNM0961,PC-2030,Connect
239304,{N2E4-O5OB11XL-9948VTVR},10/04/2010 15:26:27,TNM0961,PC-2030,Disconnect
239622,{U4X6-Q5TN98BP-8471TDLM},10/05/2010 07:41:07,TNM0961,PC-2030,Connect
239706,{M4D5-E8FE40GR-6254QHAZ},10/05/2010 08:50:02,TNM0961,PC-2030,Disconnect
240363,{L5W8-U5KY16KH-4943TMCC},10/05/2010 15:15:33,TNM0961,PC-2030,Connect
240997,{O7U0-Z5LU41NV-2430BUJW},10/06/2010 10:39:21,TNM0961,PC-2030,Connect
241059,{V8Q9-Q2NR17GD-5478NUJS},10/06/2010 11:17:09,TNM0961,PC-2030,Disconnect
241530,{W4E9-E8DV50CK-2781OTQV},10/06/2010 15:24:25,TNM0961,PC-2030,Connect
241562,{T9G6-P7IA40YX-6151SXAF},10/06/2010 15:38:38,TNM0961,PC-2030,Disconnect
242411,{H7B4-G1WZ68XH-6180GVIN},10/07/2010 13:48:46,TNM0961,PC-2030,Connect
242422,{E9N9-W5IU32JN-3816ODHF},10/07/2010 13:55:02,TNM0961,PC-2030,Disconnect
242539,{Q4V0-M7BE67WH-6388RMSE},10/07/2010 14:53:00,TNM0961,PC-2030,Connect
242627,{F1A6-R3TM94VX-7012NYYF},10/07/2010 15:37:21,TNM0961,PC-2030,Disconnect
243015,{Z4N4-U9NS56HW-4316XGPT},10/08/2010 09:16:44,TNM0961,PC-2030,Connect
243075,{A2R5-M6PP82HV-3099UHAR},10/08/2010 09:51:16,TNM0961,PC-2030,Disconnect
243084,{X1H4-X7KD17HL-9525RJDJ},10/08/2010 09:55:06,TNM0961,PC-2030,Connect
243111,{E3U8-S2XX25FT-1835DYQJ},10/08/2010 10:10:47,TNM0961,PC-2030,Disconnect
243581,{G5I9-G9DC03TV-5127ULEM},10/08/2010 14:52:00,TNM0961,PC-2030,Connect
243709,{W1N3-Z0QA90MC-1654UNHD},10/08/2010 15:48:23,TNM0961,PC-2030,Disconnect
244215,{C1S1-T8EB60XA-8883KSQJ},10/11/2010 08:26:02,TNM0961,PC-2030,Connect
244272,{S6E1-A5AR05FX-8979IWBV},10/11/2010 08:57:55,TNM0961,PC-2030,Disconnect
244879,{I2S5-I7UU11TZ-0997QABZ},10/11/2010 14:58:57,TNM0961,PC-2030,Connect
244930,{I0E5-Y6QR68CV-0295QTBD},10/11/2010 15:22:51,TNM0961,PC-2030,Disconnect
245305,{N9B2-T0LS14FX-0617HBUJ},10/12/2010 08:23:04,TNM0961,PC-2030,Connect
245319,{A1Q6-Z6BX84ZT-7563JTYQ},10/12/2010 08:31:24,TNM0961,PC-2030,Disconnect
245672,{Y8A6-I3US32CQ-5504ZHXF},10/12/2010 11:43:45,TNM0961,PC-2030,Connect
245743,{E4X9-Z4RX46PY-8433RXUK},10/12/2010 12:34:05,TNM0961,PC-2030,Disconnect
246622,{G1B7-Y3YJ54YL-5506AEBT},10/13/2010 10:35:19,TNM0961,PC-2030,Connect
246728,{E9K8-Y1AB38DT-5505ATKS},10/13/2010 11:34:00,TNM0961,PC-2030,Disconnect
248027,{T7N4-R1KO47FU-2458VBZW},10/14/2010 13:39:28,TNM0961,PC-2030,Connect
248169,{Y1A4-S0IN10TU-4820RLCA},10/14/2010 14:48:09,TNM0961,PC-2030,Disconnect
248776,{Y0X5-N2LJ50MA-6125RCRQ},10/15/2010 09:52:00,TNM0961,PC-2030,Connect
248856,{S9U8-R9LE48RF-8573MBVC},10/15/2010 10:35:27,TNM0961,PC-2030,Disconnect
249166,{X6I4-V4ZL29YQ-6838ZUML},10/15/2010 13:42:02,TNM0961,PC-2030,Connect
249211,{T7W2-U1PP17QK-8881ZQTF},10/15/2010 14:07:51,TNM0961,PC-2030,Disconnect
249959,{I8F4-G3QA70NV-7315CCTR},10/18/2010 08:47:52,TNM0961,PC-2030,Connect
250082,{E9R8-E5UD93DX-2289FNRV},10/18/2010 09:57:48,TNM0961,PC-2030,Disconnect
